v8-version,8,6,395,17,-node.22,0
code-creation,Builtin,3,4751,0x14965c0,12,DatePrototypeSetUTCDate
code-creation,Builtin,3,4754,0x14965e0,12,DatePrototypeSetUTCFullYear
code-creation,Builtin,3,4757,0x1496600,12,DatePrototypeSetUTCHours
code-creation,Builtin,3,4760,0x1496620,12,DatePrototypeSetUTCMilliseconds
code-creation,Builtin,3,4763,0x1496640,12,DatePrototypeSetUTCMinutes
code-creation,Builtin,3,4772,0x1496660,12,DatePrototypeSetUTCMonth
code-creation,Builtin,3,4775,0x1496680,12,DatePrototypeSetUTCSeconds
code-creation,Builtin,3,4778,0x14966a0,12,DatePrototypeToDateString
code-creation,Builtin,3,4781,0x14966c0,12,DatePrototypeToISOString
code-creation,Builtin,3,4783,0x14966e0,12,DatePrototypeToUTCString
code-creation,Builtin,3,4786,0x1496700,12,DatePrototypeToString
code-creation,Builtin,3,4789,0x1496720,12,DatePrototypeToTimeString
code-creation,Builtin,3,4792,0x1496740,12,DatePrototypeToJson
code-creation,Builtin,3,4795,0x1496760,12,DateUTC
code-creation,Builtin,3,4798,0x1496780,12,ErrorConstructor
code-creation,Builtin,3,4801,0x14967a0,12,ErrorCaptureStackTrace
code-creation,Builtin,3,4803,0x14967c0,12,ErrorPrototypeToString
code-creation,Builtin,3,4806,0x14967e0,12,FunctionConstructor
code-creation,Builtin,3,4810,0x1496800,64,FunctionPrototypeApply
code-creation,Builtin,3,4812,0x1496860,12,FunctionPrototypeBind
code-creation,Builtin,3,4815,0x1496880,47,FunctionPrototypeCall
code-creation,Builtin,3,4818,0x14968c0,12,FunctionPrototypeToString
code-creation,Builtin,3,4822,0x14968e0,221,CreateIterResultObject
code-creation,Builtin,3,4825,0x14969c0,830,CreateGeneratorObject
code-creation,Builtin,3,4828,0x1496d00,12,GeneratorFunctionConstructor
code-creation,Builtin,3,4831,0x1496d20,516,GeneratorPrototypeNext
code-creation,Builtin,3,4834,0x1496f40,524,GeneratorPrototypeReturn
code-creation,Builtin,3,4836,0x1497160,528,GeneratorPrototypeThrow
code-creation,Builtin,3,4839,0x1497380,12,AsyncFunctionConstructor
code-creation,Builtin,3,4843,0x14973a0,61,GetIteratorWithFeedbackLazyDeoptContinuation
code-creation,Builtin,3,4846,0x14973e0,12,GlobalDecodeURI
code-creation,Builtin,3,4849,0x1497400,12,GlobalDecodeURIComponent
code-creation,Builtin,3,4852,0x1497420,12,GlobalEncodeURI
code-creation,Builtin,3,4855,0x1497440,12,GlobalEncodeURIComponent
code-creation,Builtin,3,4857,0x1497460,12,GlobalEscape
code-creation,Builtin,3,4860,0x1497480,12,GlobalUnescape
code-creation,Builtin,3,4863,0x14974a0,12,GlobalEval
code-creation,Builtin,3,4866,0x14974c0,141,GlobalIsFinite
code-creation,Builtin,3,4868,0x1497560,133,GlobalIsNaN
code-creation,Builtin,3,4871,0x1497600,12,JsonParse
code-creation,Builtin,3,4874,0x1497620,12,JsonStringify
code-creation,Builtin,3,4876,0x1497640,3305,LoadIC
code-creation,Builtin,3,4879,0x1498340,3341,LoadIC_Megamorphic
code-creation,Builtin,3,4882,0x1499060,3373,LoadIC_Noninlined
code-creation,Builtin,3,4884,0x1499da0,52,LoadICTrampoline
code-creation,Builtin,3,4887,0x1499de0,52,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,4890,0x1499e20,6820,KeyedLoadIC
code-creation,Builtin,3,4893,0x149b8e0,11492,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,4896,0x149e5e0,52,KeyedLoadICTrampoline
code-creation,Builtin,3,4899,0x149e620,52,KeyedLoadICTrampoline_Megamorphic
code-creation,Builtin,3,4902,0x149e660,5508,StoreGlobalIC
code-creation,Builtin,3,4905,0x149fc00,52,StoreGlobalICTrampoline
code-creation,Builtin,3,4908,0x149fc40,5776,StoreIC
code-creation,Builtin,3,4911,0x14a12e0,52,StoreICTrampoline
code-creation,Builtin,3,4913,0x14a1320,6180,KeyedStoreIC
code-creation,Builtin,3,4916,0x14a2b60,52,KeyedStoreICTrampoline
code-creation,Builtin,3,4919,0x14a2ba0,408,StoreInArrayLiteralIC
code-creation,Builtin,3,4922,0x14a2d40,2289,LoadGlobalIC
code-creation,Builtin,3,4925,0x14a3640,2269,LoadGlobalICInsideTypeof
code-creation,Builtin,3,4928,0x14a3f20,52,LoadGlobalICTrampoline
code-creation,Builtin,3,4933,0x14a3f60,52,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,4936,0x14a3fa0,2314,CloneObjectIC
code-creation,Builtin,3,4940,0x14a48c0,2054,CloneObjectIC_Slow
code-creation,Builtin,3,4943,0x14a50e0,2400,KeyedHasIC
code-creation,Builtin,3,4946,0x14a5a60,2160,KeyedHasIC_Megamorphic
code-creation,Builtin,3,4948,0x14a62e0,1654,IterableToList
code-creation,Builtin,3,4951,0x14a6960,1440,IterableToFixedArray
code-creation,Builtin,3,4954,0x14a6f20,829,IterableToListWithSymbolLookup
